EpochTime;S1;S2;S3;S4;S5;S6;S7;S8;S9;S10
1759494976.166569;75711.50;87332.51;97166.66;152593.02;128150.01;52454.55;34306.25;48000.01;29480.00;69000.00
1759494976.2793448;76891.33;91036.39;101920.23;166079.34;140324.31;57374.44;34130.84;48054.44;29421.23;68542.72
1759494976.3924239;77988.89;95304.70;106699.98;174703.00;148948.80;62990.56;33921.79;47729.11;29245.73;68542.72
1759494976.505385;76782.89;98441.17;108376.29;181363.45;159633.13;69554.87;33645.46;48273.02;28984.72;68270.55
1759494976.61834;74870.98;98602.40;108000.02;182285.73;166079.34;73840.41;33337.84;47945.66;28697.81;68000.00
1759494976.73141;73738.56;98764.06;108376.29;183684.92;165297.30;73942.48;33134.64;47567.56;28640.81;70116.55
1759494976.844358;72137.93;97166.66;105425.73;176436.17;156749.97;68633.80;32699.45;47140.44;28640.81;68361.09
1759494976.9574149;71454.37;95457.64;104000.00;166867.92;147661.05;62117.64;32369.35;46666.16;28783.54;68090.01
1759494977.070387;70305.32;93648.25;102090.92;161857.17;139162.80;57304.57;32566.93;47353.34;29245.73;68270.55
1759494977.1833532;69834.85;92764.32;103125.01;157105.33;136330.42;53200.34;32566.93;48492.96;29805.64;68633.80
1759494977.296341;69928.56;92327.40;104887.32;152255.31;134406.28;50594.69;32799.27;49499.99;30165.61;68633.80
1759494977.4093351;69369.16;92182.51;103824.02;153957.02;131214.27;48603.45;32832.62;49556.79;30347.47;69184.21
1759494977.522418;68908.17;91036.39;103648.54;148302.48;129922.42;46666.16;32566.93;49273.73;30438.88;69184.21
1759494977.6352599;69369.16;91178.39;103299.03;144833.30;122374.98;45081.16;32271.08;48548.16;30469.43;69092.01
1759494977.748346;69369.16;89497.54;101920.23;136330.42;115752.32;46146.75;32205.77;47729.11;30684.21;69741.34
1759494977.8613188;69369.16;85763.16;98441.17;124487.84;107812.70;48108.95;32043.19;47246.73;30962.96;70116.55
1759494977.9744399;69000.00;78211.34;94245.18;115332.28;98602.40;49386.68;32108.11;47246.73;30994.12;70780.65
1759494978.087334;68633.80;74766.93;90612.51;109518.27;92472.67;49443.30;31978.43;46981.62;31087.80;70685.20
1759494978.200299;67820.55;74352.93;88948.30;108565.24;91606.55;48273.02;31946.11;47193.55;31056.54;70876.30
1759494978.313304;67820.55;73535.52;87999.98;109710.54;92472.67;47353.34;32010.79;47621.32;31025.31;70589.95
1759494978.42642;67463.77;73232.55;87067.79;114914.87;95764.72;47140.44;32205.77;48437.84;31181.82;70876.30
1759494978.539376;64375.84;71164.44;84363.65;113473.66;92037.97;48108.95;32271.08;48992.91;31593.10;71164.44
1759494978.652684;62432.99;68451.80;81910.02;105245.75;87067.79;48548.16;32205.77;49104.97;31656.94;71260.88
1759494978.765315;61960.86;67820.55;81432.84;102951.47;85250.00;48658.82;32075.63;48992.91;31561.23;71357.52
1759494978.878446;61339.51;67375.01;81551.72;101920.23;86021.59;47837.21;32238.41;48992.91;31497.63;71068.20
1759494978.9913;60424.53;67463.77;81432.84;103473.54;86804.34;46981.62;32140.63;49330.16;31181.82;70780.65
1759494979.104398;60727.28;66846.14;82030.02;106699.98;90052.25;46457.45;32173.18;49556.79;31087.80;70589.95
1759494979.2173;60424.53;67375.01;81670.88;109135.38;92618.31;45533.73;32303.80;49330.16;31150.44;70589.95
1759494979.330334;59308.66;67641.80;82391.65;110485.30;94095.34;45331.84;32500.91;49499.99;31119.11;70589.95
1759494979.443316;59751.35;67286.43;82755.80;113270.25;94395.37;45331.84;32666.26;49899.43;31119.11;70685.20
1759494979.5563772;59308.66;67375.01;82999.98;113882.33;95610.98;45281.55;32666.26;50072.01;31150.44;70685.20
1759494979.669356;59308.66;67641.80;82755.80;112462.68;94545.95;44931.65;32666.26;50129.71;31181.82;70305.32
1759494979.782275;58943.39;67731.09;82270.82;110290.76;93204.59;44733.33;32666.26;49899.43;31150.44;70399.98
1759494979.8953779;58870.73;67375.01;82634.13;103824.02;91320.75;44881.96;32435.05;49956.87;31056.54;70116.55
1759494980.0082781;59235.34;66584.06;81077.80;98280.37;86673.09;45992.46;32303.80;49956.87;30900.76;70399.98
1759494980.121239;59089.11;66150.68;79111.13;88134.46;75500.01;47406.77;32010.79;49443.30;30900.76;70116.55
1759494980.234329;59016.19;64959.46;77108.91;80142.87;64293.11;49386.68;31946.11;48825.47;30900.76;70305.32
1759494980.347265;59016.19;63963.75;76030.47;76030.47;56818.89;50947.37;31946.11;48273.02;30900.76;70780.65
1759494980.4603221;58725.80;64210.54;75500.01;71746.10;50361.45;52763.49;32010.79;48054.44;30900.76;70399.98
1759494980.573356;59382.11;62591.54;73738.56;68633.80;47087.42;54607.13;32075.63;47891.40;30962.96;70589.95
1759494980.68641;59162.16;62830.50;72831.58;66237.02;46250.00;55396.91;32271.08;47300.00;31056.54;70399.98
1759494980.799236;59235.34;62990.56;72831.58;65551.02;46198.34;54803.06;32043.19;47300.00;30994.12;70780.65
1759494980.912266;58653.54;62591.54;71454.37;63555.57;45992.46;54218.27;32010.79;47087.42;30869.72;69741.34
1759494981.025287;57725.67;61960.86;70210.84;61185.60;46405.47;54153.84;32043.19;46823.53;30869.72;70399.98
1759494981.138587;57095.69;61032.26;67820.55;57444.44;46823.53;53012.50;32075.63;47087.42;30807.74;70494.88
1759494981.251224;56818.89;60575.63;65807.02;55197.95;47460.29;52825.59;32075.63;46928.84;30622.66;72533.05
1759494981.364336;56681.22;60349.17;65127.66;53897.22;48163.55;51542.86;32043.19;46823.53;30622.66;70116.55
1759494981.477281;56475.61;60123.96;63312.49;52148.14;48769.84;50947.37;32043.19;46823.53;30469.43;70022.46
1759494981.590281;56000.00;60049.17;61960.86;53200.34;48108.95;50477.88;32140.63;46981.62;30256.38;70685.20
1759494981.70327;56681.22;60575.63;64625.00;64293.11;51303.50;50014.40;32010.79;47513.88;30561.26;70589.95
1759494981.816824;55596.90;59308.66;61882.68;58437.50;47034.48;51125.00;31881.58;47193.55;30653.42;70685.20
1759494981.9293299;54347.45;58653.54;59455.69;53326.09;47837.21;50129.71;31817.21;47246.73;30438.88;70116.55
1759494982.0422661;53897.22;57165.19;55065.88;45584.39;48937.01;49217.39;31946.11;46718.54;30165.61;70589.95
1759494982.155277;54868.61;56271.07;43663.26;38707.55;50653.23;47567.56;31913.82;46613.86;29775.86;70399.98
1759494982.268238;55663.80;55396.91;35824.14;36998.04;52701.50;46770.99;31752.98;46770.99;29333.33;69834.85
1759494982.381202;56957.05;55065.88;37820.71;37230.77;53326.09;48769.84;31593.10;46509.50;29013.59;70116.55
1759494982.4943;57374.44;54607.13;40346.03;39036.59;53075.00;51783.78;31529.41;45736.85;28840.86;70305.32
1759494982.607234;58008.89;54607.13;41221.05;40868.11;52577.82;55330.48;31434.16;45281.55;28555.55;70685.20
1759494982.720298;58437.50;54089.52;40562.50;41132.45;51723.40;54477.07;31625.00;44931.65;28527.20;70116.55
1759494982.833289;57165.19;54025.31;39244.05;39917.52;51422.98;49899.43;31402.49;44733.33;28583.94;70022.46
1759494982.946336;56407.31;53897.22;38666.67;39705.48;50829.43;48054.44;31370.85;44782.80;28442.33;69928.56
1759494983.0591948;56067.59;53897.22;38871.62;40780.49;50361.45;49161.14;31497.63;44634.62;28442.33;69834.85
1759494983.172529;56475.61;54025.31;40173.92;42350.00;51303.50;52825.59;31434.16;44634.62;28357.74;69741.34
1759494983.2852721;57165.19;54153.84;40562.50;43141.00;52825.59;56271.07;31244.68;44931.65;28245.40;69554.87
1759494983.398256;56544.02;53897.22;39411.04;42580.65;51723.40;53642.32;31087.80;45031.25;27966.72;69834.85
1759494983.511255;56000.00;53833.33;37820.71;40216.86;50829.43;45635.12;31025.31;45432.63;28077.82;69369.16
1759494983.624224;56000.00;53961.21;36122.58;37860.46;54803.06;40780.49;31370.85;45483.14;28161.47;69834.85
1759494983.737228;56203.12;54025.31;35824.14;36424.12;57867.03;42859.61;32566.93;45787.82;28385.91;69741.34
1759494983.850239;56271.07;54218.27;36348.45;35565.50;57796.29;48437.84;35055.09;45231.34;28840.86;69741.34
1759494983.9632661;55730.80;54868.61;36767.12;35455.36;55865.17;50014.40;35935.69;44193.98;29100.40;70685.20
1759494984.076233;55396.91;54868.61;36767.12;35272.72;55330.48;49048.89;35602.30;44193.98;29100.40;70210.84
1759494984.1894;55264.16;55065.88;36386.26;34910.93;55065.88;48937.01;35492.03;44438.05;29158.43;70210.84
1759494984.3021839;55463.46;54868.61;36576.07;35272.72;54803.06;48825.47;35492.03;43855.27;29158.43;70210.84
1759494984.415213;55463.46;55197.95;38019.98;37741.38;53263.16;50829.43;35492.03;43046.93;29304.10;70022.46
1759494984.5282419;55463.46;56544.02;45685.96;45685.96;49443.30;54282.80;35163.70;43807.16;29362.60;69834.85
1759494984.641184;55000.01;58870.73;66497.04;67731.09;49386.68;55000.01;33645.46;46198.34;29925.07;70305.32
1759494984.754219;56203.12;59162.16;70210.84;89774.20;58798.21;54607.13;33991.30;48992.91;30438.88;70494.88
1759494984.86722;57796.29;62512.19;76351.53;104887.32;75289.42;53200.34;34589.20;50829.43;30869.72;70589.95
1759494984.980404;58008.89;63151.22;79452.71;110096.78;84741.72;52026.29;34696.04;51363.19;31025.31;70210.84
1759494985.093309;58008.89;62591.54;78099.98;108000.02;83739.45;51184.40;34696.04;51065.69;31025.31;70399.98
1759494985.206666;57304.57;61804.65;76351.53;100905.89;78211.34;50477.88;34518.20;50888.35;30807.74;70022.46
1759494985.319218;56407.31;60803.32;74559.50;92472.67;71068.20;50072.01;34341.46;51422.98;30591.94;69928.56
1759494985.432548;55463.46;59825.61;70876.30;81551.72;59899.99;49727.70;33956.53;51125.00;30317.07;69834.85
1759494985.5452218;53326.09;57655.18;63151.22;69092.01;47783.12;49842.10;33440.00;49330.16;30105.26;69834.85
1759494985.658255;53075.00;55663.80;50829.43;43663.26;48273.02;49161.14;33202.21;47513.88;29805.64;69741.34
1759494985.771221;52887.79;54672.33;38140.18;35861.27;55000.01;47034.48;33067.24;46928.84;29480.00;69834.85
1759494985.8842309;53012.50;53705.88;35272.72;34982.92;57725.67;44048.39;32799.27;46928.84;29100.40;70022.46
1759494985.997152;53137.62;53515.50;35200.00;35055.09;56887.91;42534.39;33236.05;46928.84;28927.08;69834.85
1759494986.110286;53012.50;52825.59;35018.98;36462.04;54607.13;43472.38;33440.00;46876.14;28840.86;69741.34
1759494986.223134;53075.00;53012.50;35455.36;37741.38;52516.14;46457.45;33269.94;46250.00;28783.54;69369.16
1759494986.33625;53200.34;52825.59;35713.01;39411.04;51602.94;47945.66;33000.00;46301.75;28669.29;69741.34
1759494986.4493928;53012.50;52763.49;34982.92;38748.48;51542.86;45231.34;32832.62;47246.73;28527.20;69928.56
1759494986.562241;53200.34;52701.50;34839.12;37269.74;53012.50;41712.86;32932.92;46876.14;28442.33;70116.55
1759494986.675134;52577.82;53012.50;37980.02;37269.74;56407.31;43329.95;32732.69;47246.73;28527.20;69741.34
1759494986.788306;52887.79;54089.52;59308.66;56887.91;51783.78;50711.87;33508.32;47621.32;28697.81;69461.92
1759494986.9012449;64210.54;71164.44;85763.16;114499.98;85250.00;51723.40;34518.20;49217.39;29274.90;69461.92
1759494987.014164;76137.26;93648.25;99415.08;170912.17;145765.33;50187.50;35382.17;51965.51;30226.09;68908.17
1759494987.127199;75079.75;109710.54;106699.98;199351.39;176436.17;64541.79;34482.76;52825.59;30045.06;68270.55
1759494987.24013;69741.34;111072.38;118108.88;216965.63;189976.42;79338.59;33100.92;51783.78;29775.86;67552.69
1759494987.353181;67198.03;116813.59;120547.46;224821.95;193526.25;83122.50;32899.45;52950.09;29362.60;67109.80
1759494987.466122;66497.04;115752.32;120097.79;224821.95;185580.64;80842.47;32633.11;53012.50;29686.75;67641.80
1759494987.5792398;65127.66;111863.29;122143.98;223476.88;183684.92;78322.92;32303.80;51844.26;29304.10;68725.08
1759494987.692348;64293.11;108187.89;119874.02;215704.39;175133.55;73434.31;31849.38;52148.14;28927.08;69000.00
1759494987.805096;67463.77;97800.52;112062.49;200995.08;161857.17;66323.52;31656.94;50072.01;29158.43;69554.87
1759494987.9182148;70210.84;82391.65;97009.25;183684.92;138875.00;62910.45;31529.41;48218.24;30135.42;70399.98
1759494988.031111;66410.20;74766.93;80842.47;112663.67;105787.22;52639.61;31370.85;47945.66;29895.16;69741.34
1759494988.144471;56000.00;59235.34;40562.50;41000.00;56203.12;48327.87;30994.12;47140.44;29158.43;70399.98
1759494988.257117;56407.31;56475.61;41577.98;40088.22;55264.16;47300.00;31150.44;46666.16;28669.29;69741.34
1759494988.370185;57514.57;56067.59;42626.97;42626.97;53769.55;54218.27;31119.11;45838.86;28105.68;69554.87
1759494988.483198;56612.56;55663.80;41265.45;42350.00;54477.07;53961.21;30408.38;46509.50;27966.72;69648.01
1759494988.59618;55663.80;56818.89;38180.36;40173.92;52639.61;44291.39;30226.09;49104.97;27939.02;69276.59
1759494988.709165;56067.59;59089.11;52331.69;53075.00;53263.16;48108.95;31276.17;49556.79;28273.44;69369.16
1759494988.822072;58294.12;62910.45;75605.64;90331.68;58008.89;52331.69;32600.00;47300.00;30195.83;70399.98
1759494988.9352179;60049.17;65296.51;74870.98;112865.26;71843.75;53897.22;33236.05;48548.16;31213.23;69928.56
1759494989.048226;61649.03;65043.48;72931.51;117458.22;73840.41;54737.64;33542.54;49104.97;31561.23;70210.84
1759494989.161141;60879.49;65043.48;71357.52;120097.79;74559.50;55197.95;33576.80;49386.68;31656.94;70022.46
1759494989.274204;60879.49;65212.00;72236.41;124487.84;78884.67;54868.61;33576.80;49499.99;31752.98;70116.55
1759494989.387132;62591.54;65978.51;75605.64;129411.77;92182.51;53642.32;33576.80;50129.71;31752.98;69741.34
1759494989.5002182;66497.04;68633.80;79911.77;137734.06;112462.68;54089.52;33783.28;50829.43;31529.41;70210.84
1759494989.6131961;68451.80;69276.59;80842.47;143606.59;122839.20;52577.82;33748.76;50947.37;31181.82;69648.01
1759494989.726122;68270.55;70210.84;79567.09;141206.52;123072.44;50419.62;33440.00;50711.87;31056.54;69648.01
1759494989.839128;68633.80;70022.46;80842.47;133327.56;117027.80;48881.20;33236.05;50303.38;30776.80;69741.34
1759494989.952116;68000.00;70116.55;78884.67;129411.77;115752.32;48163.55;33168.40;49727.70;30591.94;69461.92
1759494990.065116;68361.09;71164.44;77767.43;131214.27;120999.98;49161.14;33236.05;49386.68;30015.01;69276.59
1759494990.178192;68816.53;71746.10;77767.43;133865.02;124487.84;50947.37;32899.45;48881.20;30256.38;69184.21
1759494990.291189;67731.09;72533.05;79796.62;140032.38;129411.77;52639.61;32699.45;48492.96;30075.14;69369.16
1759494990.4041312;69554.87;75605.64;84113.09;150256.23;133327.56;56818.89;32866.02;48548.16;30075.14;69092.01
1759494990.5171251;71746.10;80027.19;89913.05;158903.56;139741.47;63555.57;32832.62;48382.82;29925.07;69000.00
1759494990.630103;72039.66;83245.31;96073.41;162233.16;139162.80;63231.78;32500.91;48273.02;29716.42;68725.08
1759494990.743101;71648.66;84868.34;96383.71;157462.11;133327.56;57444.44;32467.96;48548.16;29686.75;68633.80
1759494990.856252;71941.61;85377.84;97641.43;153957.02;130179.05;52950.09;32402.18;49104.97;29716.42;68542.72
1759494990.96909;72137.93;86021.59;98280.37;152593.02;126663.39;49104.97;33067.24;49727.70;29686.75;68633.80
1759494991.0822752;72433.96;86673.09;99415.08;149600.02;125205.91;47087.42;32932.92;49727.70;30015.01;68725.08
1759494991.195132;71941.61;84995.26;98926.16;144217.69;121227.34;46095.24;33033.60;50014.40;30015.01;69000.00
1759494991.308146;70399.98;82877.75;97960.05;140617.33;117027.80;46043.81;32866.02;49499.99;30015.01;69092.01
1759494991.4210792;69741.34;82030.02;96695.66;134951.25;114293.47;46146.75;32633.11;49104.97;30045.06;69092.01
1759494991.534181;68633.80;80027.19;93057.45;128652.17;109518.27;46666.16;32566.93;48492.96;30015.01;69000.00
1759494991.6470442;68816.53;76566.74;89635.70;116600.02;101920.23;47837.21;32369.35;48000.01;29955.02;68361.09
1759494991.7600288;68090.01;72236.41;83122.50;101242.16;86804.34;49104.97;32467.96;47140.44;29955.02;69184.21
1759494991.8731048;66584.06;67198.03;73636.94;81910.02;69184.21;50014.40;32899.45;48108.95;29955.02;69369.16
1759494991.986269;63800.01;61726.77;60500.01;56750.00;53137.62;49956.87;33645.46;48714.29;29805.64;69461.92
1759494992.099047;61185.60;57937.89;48000.01;39663.24;53833.33;49899.43;33440.00;49386.68;29627.51;69741.34
1759494992.212128;59899.99;57304.57;43000.00;36310.68;54672.33;49499.99;32966.45;49161.14;29568.40;70116.55
1759494992.3250718;59016.19;56407.31;40868.11;35713.01;55065.88;49443.30;32866.02;49273.73;29450.60;70305.32
1759494992.43819;58653.54;56339.13;40780.49;35418.74;54542.05;49273.73;32666.26;48825.47;29509.43;70022.46
1759494992.551063;58222.62;56612.56;40693.11;35382.17;53961.21;48548.16;32500.91;48000.01;29450.60;69834.85
1759494992.664154;57937.89;56339.13;40649.52;35602.30;54218.27;48163.55;32238.41;47034.48;29391.90;70116.55
1759494992.7771149;57867.03;56407.31;39747.77;35861.27;54347.45;47193.55;32108.11;47140.44;29187.50;69741.34
1759494992.890134;58294.12;56339.13;37386.95;36085.11;54218.27;45838.86;31978.43;47087.42;29129.40;70022.46
1759494993.003045;57725.67;56612.56;36235.29;36424.12;54089.52;45992.46;31849.38;46928.84;29013.59;69276.59
1759494993.116153;57867.03;56203.12;35824.14;37269.74;54868.61;47087.42;31720.93;46823.53;28840.86;69648.01
1759494993.229027;57867.03;56475.61;35565.50;37622.77;56067.59;47087.42;31434.16;46613.86;28697.81;69461.92
1759494993.342135;57584.82;56339.13;35091.25;37622.77;55730.80;46613.86;31307.69;46509.50;28726.35;69834.85
1759494993.4551349;57234.82;56000.00;34624.76;37465.35;54542.05;46095.24;31244.68;46301.75;28754.93;69741.34
1759494993.568086;57165.19;56203.12;34518.20;37741.38;54347.45;46043.81;31244.68;46405.47;28612.36;69554.87
1759494993.681037;57095.69;56135.30;34803.28;37741.38;54672.33;46613.86;31307.69;46250.00;28583.94;69276.59
1759494993.794037;57095.69;55865.17;35382.17;37940.12;53897.22;47140.44;31561.23;46353.57;28555.55;69554.87
1759494993.9069939;57444.44;55730.80;36010.30;37820.71;52577.82;47140.44;31720.93;46509.50;28385.91;69554.87
1759494994.020104;57234.82;55730.80;36424.12;37741.38;52393.07;46666.16;31625.00;46666.16;28273.44;69554.87
1759494994.1331031;57165.19;55330.48;36197.67;37386.95;52209.22;45941.18;31497.63;46770.99;28385.91;69369.16
1759494994.2460082;57095.69;55330.48;36160.10;37191.86;52887.79;44981.41;31497.63;46876.14;28245.40;69741.34
1759494994.359087;56339.13;55197.95;35972.97;36998.04;53326.09;44096.85;31370.85;47087.42;28301.51;69648.01
1759494994.472219;56818.89;55330.48;35676.06;36576.07;54153.84;43759.13;31434.16;47567.56;28245.40;69834.85
1759494994.585048;56887.91;55000.01;35639.16;36085.11;54868.61;43093.93;31593.10;47621.32;28161.47;69928.56
1759494994.698092;56818.89;54672.33;34660.38;35528.74;55596.90;42673.37;31881.58;47406.77;28133.56;70116.55
1759494994.811064;56612.56;54934.25;34200.88;35127.45;56544.02;42719.83;32108.11;47300.00;28273.44;70022.46
1759494994.9240692;56750.00;54803.06;34130.84;34910.93;57514.57;42766.36;32238.41;46876.14;28329.61;70116.55
1759494995.0370529;56681.22;55131.86;34624.76;34696.04;58870.73;43615.43;32140.63;46666.16;28357.74;70022.46
1759494995.150075;56750.00;55396.91;35861.27;35750.00;58870.73;46509.50;32303.80;45533.73;28527.20;69928.56
1759494995.263024;56475.61;56339.13;38422.53;37191.86;56135.30;50187.50;33783.28;45432.63;28840.86;70022.46
1759494995.3760908;56067.59;57655.18;43615.43;40088.22;52825.59;52577.82;35676.06;44585.37;29158.43;70305.32
1759494995.488981;55865.17;60349.17;53137.62;48714.29;49899.43;53642.32;36010.30;44438.05;29538.90;70210.84
1759494995.602108;57725.67;59235.34;63636.89;66497.04;49842.10;53452.26;34731.74;45331.84;30045.06;70210.84
1759494995.7149801;61032.26;63963.75;77437.08;97166.66;66584.06;52639.61;34731.74;47675.17;30347.47;69928.56
1759494995.828042;68180.19;71357.52;91036.39;136888.91;111072.38;49899.43;35018.98;50361.45;30807.74;69648.01
1759494995.941005;72039.66;79796.62;95764.72;155692.28;134406.28;48937.01;34946.90;52148.14;30900.76;68908.17
1759494996.054018;72931.51;85634.41;94395.37;168063.28;150256.23;51243.90;34696.04;52026.29;30745.90;68816.53
1759494996.167108;73232.55;88134.46;94395.37;173422.94;155692.28;55596.90;34412.02;51065.69;30591.94;68270.55
1759494996.28015;72335.08;86804.34;94095.34;172999.95;154647.03;57095.69;33991.30;50594.69;30347.47;68451.80
1759494996.393048;71357.52;86151.26;93648.25;171741.91;151583.81;57584.82;33817.85;50129.71;30256.38;68451.80
1759494996.50601;69928.56;85250.00;92618.31;168063.28;148948.80;56887.91;33714.29;49956.87;30105.26;68633.80
1759494996.618998;69648.01;84113.09;92764.32;164521.75;146078.41;54868.61;33679.85;49613.66;30075.14;68361.09
1759494996.732115;68725.08;82877.75;93796.90;159633.13;142397.78;51723.40;33611.11;49556.79;30105.26;68725.08
1759494996.844983;68090.01;80258.80;92037.97;153957.02;136609.19;46928.84;33542.54;49386.68;30165.61;69092.01
1759494996.958186;67820.55;77437.08;88134.46;146078.41;127402.99;45992.46;33371.85;49273.73;30286.71;69092.01
1759494997.071056;65381.18;71843.75;81432.84;132263.67;106699.98;50361.45;33067.24;49161.14;30715.04;69741.34
1759494997.184075;61493.98;66497.04;75394.60;110485.30;76351.53;56818.89;32732.69;48992.91;31307.69;70589.95
1759494997.296921;57026.31;63881.80;72731.86;93945.93;52148.14;61108.86;32732.69;48492.96;32500.91;73232.55
1759494997.4099321;58581.40;62196.26;70022.46;85250.00;50014.40;63474.37;33440.00;49727.70;33921.79;74870.98
1759494997.5230122;57444.44;62196.26;71068.20;82150.28;50014.40;64791.91;34946.90;50653.23;35055.09;74456.12
1759494997.636034;56475.61;62196.26;71260.88;82634.13;50303.38;64210.54;35528.74;50594.69;34910.93;74766.93
1759494997.7489338;56000.00;61416.67;70210.84;81195.88;50072.01;61185.60;34946.90;49273.73;34341.46;74352.93
1759494997.8620212;56887.91;60273.96;71068.20;80842.47;50536.23;61571.43;34376.72;49613.66;33542.54;74352.93
1759494997.9749749;56887.91;60049.17;73031.64;81314.22;51602.94;59089.11;33852.44;50477.88;32600.00;73031.64
1759494998.088025;56475.61;61571.43;77218.05;80142.87;53326.09;57655.18;32765.96;51482.87;31434.16;71454.37
1759494998.2009149;56681.22;62432.99;77657.07;80375.01;57304.57;54607.13;31720.93;50477.88;30622.66;69741.34
1759494998.3140988;57937.89;61108.86;74044.77;76351.53;72632.35;51904.83;31497.63;50653.23;29985.00;69648.01
1759494998.4269152;64458.73;62353.93;67820.55;79567.09;107068.74;59235.34;32205.77;52026.29;29187.50;70589.95
1759494998.539937;72731.86;68451.80;58653.54;93945.93;138017.78;95918.86;31276.17;50187.50;26435.48;69928.56
1759494998.652936;87598.53;73434.31;57796.29;114499.98;168063.28;129157.71;30653.42;52026.29;24921.87;68451.80
1759494998.76609;102605.81;76566.74;56681.22;115123.26;177314.20;146078.41;30256.38;56544.02;24247.43;66671.25
1759494998.878916;103299.03;75923.92;53705.88;103473.54;168868.64;139741.47;29450.60;60049.17;23964.29;66150.68
1759494998.991958;99251.67;73434.31;52331.69;97166.66;156043.45;133865.02;29187.50;59529.41;23824.01;66323.52
1759494999.104942;93499.98;70972.15;50947.37;88675.70;138588.25;123072.44;29042.49;55530.12;23847.33;66758.61
1759494999.21803;82270.82;69461.92;48658.82;69276.59;107068.74;84113.09;29013.59;52331.69;24462.09;67731.09
1759494999.3309498;71357.52;68361.09;60575.63;66671.25;87067.79;47675.17;29686.75;51663.12;26935.36;71068.20
1759494999.444025;63881.80;67198.03;68180.19;80725.20;81195.88;51422.98;33714.29;51184.40;29042.49;70210.84
1759494999.557004;62275.02;68908.17;70210.84;89635.70;75923.92;53578.86;32899.45;49161.14;30900.76;71068.20
1759494999.6700091;63393.36;68270.55;70876.30;94696.91;71357.52;55197.95;33508.32;51363.19;32336.55;71164.44
1759494999.782971;65978.51;65978.51;70876.30;96383.71;64128.11;57867.03;34589.20;52270.40;33921.79;73232.55
1759494999.8959548;61649.03;65296.51;70494.88;100571.45;58509.39;60273.96;35935.69;52331.69;35898.46;75289.42
1759495000.008975;59089.11;65636.19;71260.88;106884.09;54737.64;61339.51;36386.26;52270.40;37036.70;76459.02
1759495000.121985;62039.18;68000.00;72236.41;109710.54;55197.95;61032.26;36538.01;51904.83;37075.41;76244.27
1759495000.23497;61416.67;65807.02;70399.98;108944.79;58725.80;59235.34;36160.10;51723.40;36235.29;75605.64
1759495000.348032;60575.63;64541.79;70116.55;110485.30;67375.01;57867.03;35750.00;52148.14;35236.34;75079.75
1759495000.460934;60424.53;64708.37;71648.66;112062.49;79224.73;57026.31;35127.45;52516.14;34095.89;74044.77
1759495000.573916;63393.36;65721.52;72533.05;110096.78;93796.90;55264.16;33783.28;51303.50;33033.60;72236.41
1759495000.687049;68000.00;66410.20;72137.93;104530.90;103824.02;53705.88;32633.11;50245.39;32010.79;70305.32
1759495000.799946;70685.20;67021.75;69092.01;95152.16;112062.49;65043.48;32402.18;51783.78;30195.83;70022.46
1759495000.913004;76566.74;69000.00;54412.21;88404.39;124965.77;93499.98;30561.26;52639.61;27095.37;69648.01
1759495001.0259252;84615.39;69461.92;50653.23;93796.90;141502.72;122374.98;29775.86;53961.21;25341.04;68000.00
1759495001.1390011;95152.16;70116.55;51422.98;98441.17;156749.97;134406.28;28898.31;57867.03;24486.07;66846.14
1759495001.252037;100571.45;71357.52;50947.37;89635.70;152932.03;136888.91;28245.40;62750.70;24129.03;66237.02
1759495001.364896;102090.92;71068.20;49670.64;83491.82;145765.33;130694.91;27911.36;61726.77;23940.85;65721.52
1759495001.477928;97009.25;69461.92;48603.45;79796.62;137451.34;128904.52;27746.00;60955.81;23894.04;65721.52
1759495001.5910149;88811.83;68633.80;48992.91;72433.96;120999.98;110680.41;27691.12;56612.56;24176.32;66323.52
1759495001.703854;77878.04;68361.09;53263.16;62591.54;91893.80;63718.37;27746.00;55000.01;24702.96;67820.55
1759495001.816958;69369.16;67552.69;68361.09;72831.58;87732.02;47460.29;31817.21;52825.59;28022.21;71648.66
1759495001.929919;63312.49;72831.58;72236.41;90191.79;87199.99;52701.50;32566.93;50947.37;30015.01;70589.95
1759495002.042932;60049.17;69928.56;70876.30;97960.05;83245.31;54803.06;32600.00;49613.66;31688.92;71648.66
1759495002.155954;61339.51;72236.41;69000.00;100905.89;79567.09;56818.89;33576.80;51184.40;33371.85;71941.61
1759495002.269225;67375.01;73535.52;67198.03;104000.00;74663.10;58581.40;34660.38;51965.51;35091.25;73232.55
1759495002.381871;67463.77;74249.98;66323.52;107439.63;71648.66;59974.52;35200.00;52087.16;36160.10;74044.77
1759495002.494963;65892.68;74352.93;66846.14;110096.78;71260.88;59455.69;35163.70;52331.69;35935.69;73942.48
1759495002.6079192;64708.37;73131.99;64875.60;110680.41;76351.53;57655.18;34910.93;52516.14;34875.00;73636.94
1759495002.720835;64128.11;73131.99;67286.43;108376.29;79796.62;56957.05;34482.76;52454.55;34095.89;72931.51
1759495002.833908;60879.49;70685.20;70116.55;105968.73;86151.26;55463.46;33679.85;51844.26;33371.85;72335.08
1759495002.946815;61649.03;69369.16;71068.20;99578.93;90753.45;53515.50;32765.96;50888.35;32303.80;70876.30
1759495003.059874;66410.20;68633.80;69276.59;89359.72;96383.71;52887.79;32238.41;50361.45;31276.17;70305.32
